CHY1002,Environmental Sciences,TH,3,MB225,G1+TG1,RAVIKANTH K,65
CHY1002,Environmental Sciences,TH,3,MB226,G2+TG2,VEERA VENKATA RAMESH E,65
CHY1005,Allied Chemistry,TH,3,SJT709,A1+TA1,SAI SARASWATHI V,12
CHY1701,Engineering Chemistry,ETH,3,SJT604,C1+TC1,TAPAS GHATAK,66
CHY1701,Engineering Chemistry,ELA,1,SMVG027,L51+L52,TAPAS GHATAK,35
CHY1701,Engineering Chemistry,ELA,1,SMVG027,L51+L52,PRABHAKARAN D,30
CHY1701,Engineering Chemistry,ETH,3,CDMM103,C2+TC2,SOVAN ROY,65
CHY1701,Engineering Chemistry,ELA,1,SMVG027,L7+L8,SOVAN ROY,35
CHY1701,Engineering Chemistry,ELA,1,SMVG027,L7+L8,THIRUMOORTHY K.,30
CHY6012,Advanced Organic Chemistry,ETH,3,TT620,A1+TA1,AKELLA SIVARAMAKRISHNA,65
CHY6012,Advanced Organic Chemistry,EPJ,1,NIL,NIL,AKELLA SIVARAMAKRISHNA,65
CHY6013,Chemistry of Heterocyclic Compounds,ETH,3,TT620,B1+TB1,NAWAZ KHAN F,65
CHY6013,Chemistry of Heterocyclic Compounds,EPJ,1,NIL,NIL,NAWAZ KHAN F,65
CHY6014,Organic Synthesis and Methodologies,TH,3,TT112,G1+TG1,RAJAGOPAL D,45
CHY6015,Photochemistry and Pericyclic Reactions,TH,4,TT620,C1+TC1+TCC1,PADALA KISHOR,64
CHY6016,Organic Chemistry Practical II,LO,2,TT221,L49+L50+L51+L52,KAUSHIK CHANDA,35
CHY6016,Organic Chemistry Practical II,LO,2,TT221,L37+L38+L39+L40,RAJASEKHARA REDDY SABBAS,35
CHY6018,Electroanalytical and Separation Techniques,ETH,3,SMV105,A1+TA1,SENTHIL KUMAR A,64
CHY6018,Electroanalytical and Separation Techniques,EPJ,1,NIL,NIL,SENTHIL KUMAR A,64
CHY6019,Environmental and Industrial Analytical Chem,ETH,3,TT112,D1+TD1,PRABHAKARAN D,45
CHY6019,Environmental and Industrial Analytical Chem,EPJ,1,NIL,NIL,PRABHAKARAN D,45
CHY6020,Bioanalytical and Forensic Analysis,TH,4,TT112,C1+TC1+TCC1,SIVAKUMAR. A,45
CHY6021,Analytical Quality Assurance for Process Indus,TH,3,TT621A,G1+TG1,SHIVA SHANKAR M,24
CHY6022,General Organic and Inorganic Chemistry Prac,LO,2,PLBG04,L31+L32+L33+L34,CHARLES BEROMEO BHEETER,65
CHY6023,Analytical Chemistry Practical III,LO,2,TT535,L31+L32+L33+L34,BADAL KUMAR MANDAL,40
CHY6024,Advanced Inorganic Chemistry,ETH,3,TT620,E1+TE1,ARUP SINHA,65
